# CUDA_PROFILE_LOG_VERSION 1.6
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR fffff72ff3b809b8
# CUDA_DEVICE 0 Quadro FX 1700M
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,memTransferSize,sm_cta_launched,branch,divergent_branch,instructions,warp_serialize,cta_launched,gld_incoherent,gld_coherent,gst_incoherent,gst_coherent,local_load,local_store,tlb_hit,tlb_miss
11a888a9c7e90d80,_ZN6thrust6detail6device4cuda6detail9fast_scan16inclusive_updateILj256ENS_10device_ptrIfEEfNS_4plusIfEEEEvT0_jjPT1_T2_,993.152,1025,1,8,1,256,1,1,0,48,6,0,,2,32930,2,164619,0,4,768,49248,0,196992,0,49248,111,0
11a888a9c7fd6700,_Z18floor_array_kernelPf,1002.53,1029,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233502,0,4096,0,65536,0,262144,0,65536,85,169
11a888a9c80e9b00,_Z21copy_particles_kernel9particlesS_,38116.9,38145,0.333,8192,1,256,1,1,0,112,22,0,,2048,168721,52483,8250956,0,4096,1048575,998696,12550956,944752,0,1168086,4322,1496
11a888a9ca5785c0,_Z18time_update_kernel9particlesff,4877.06,4911,0.667,8192,1,256,1,1,0,80,13,0,,2048,182272,2048,1527850,0,4096,0,327680,0,786432,0,327680,551,727
11a888a9caa51ac0,_Z32apply_azimuth_observation_kernel9particles11observation,4186.69,4215,1,8192,1,256,1,1,0,96,7,0,,2048,198656,2048,1757238,0,4096,0,196608,0,262144,0,196608,633,135
11a888a9caee4340,memcpyHtoD,8.096,3,,,,,,,,,,0,4
11a888a9caee9bc0,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemINS_10device_ptrIfEEfNS_4plusIfEEEEvT_jPT0_T1_,395.04,433,1,8,1,384,1,1,1536,48,10,0,,2,17586,4,118178,0,4,0,65544,8,0,0,65544,106,152
11a888a9caf664c0,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemIPffNS_4plusIfEEEEvT_jPT0_T1_,13.984,42,0.042,1,1,32,1,1,128,48,10,0,,0,0,0,0,0,1,0,1,0,4,0,1,0,0
11a888a9caf85020,memcpyDtoH,4.64,36,,,,,,,,,,0,4
11a888a9cafc8540,_Z15multiply_kernelPff,1004.26,1031,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233502,0,4096,0,65536,0,262144,0,65536,87,167
11a888a9cb11fd00,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6ENS_10device_ptrIfEES7_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISB_E4typeET3_,1836.03,1863,0.333,8,1,128,1,1,0,3664,27,0,,2,58214,688,398967,228179,4,4,65408,8,261632,0,65408,8,127
11a888a9cb2fac80,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6EPfS6_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISA_E4typeET3_,20.384,49,0.167,1,1,128,1,1,0,3664,27,0,,1,260,5,1174,0,0,0,0,0,0,0,0,0,0
11a888a9cb31a1e0,_ZN6thrust6detail6device4cuda6detail9fast_scan16inclusive_updateILj256ENS_10device_ptrIfEEfNS_4plusIfEEEEvT0_jjPT1_T2_,1002.62,1031,1,8,1,256,1,1,0,48,6,0,,2,32674,2,163340,0,4,768,49248,0,196992,0,49248,111,0
11a888a9cb462400,_Z18floor_array_kernelPf,998.72,1026,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233502,0,4096,0,65536,0,262144,0,65536,88,166
11a888a9cb5764e0,_Z21copy_particles_kernel9particlesS_,287308,287337,0.333,8192,1,256,1,1,0,112,22,0,,2048,245782,41517,21433075,0,4096,1048575,1000431,12516732,1046300,0,1282241,6801,1482
11a888a9dc7d65e0,_Z18time_update_kernel9particlesff,4932.35,5123,0.667,8192,1,256,1,1,0,80,13,0,,2048,182272,2048,1527846,0,4096,0,327680,0,786432,0,327680,1280,0
11a888a9dcca7e60,_Z32apply_azimuth_observation_kernel9particles11observation,4186.46,4214,1,8192,1,256,1,1,0,96,7,0,,2048,198656,2048,1757237,0,4096,0,196608,0,262144,0,196608,768,0
11a888a9dd110660,memcpyHtoD,8.16,3,,,,,,,,,,0,4
11a888a9dd115f40,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemINS_10device_ptrIfEEfNS_4plusIfEEEEvT_jPT0_T1_,394.048,432,1,8,1,384,1,1,1536,48,10,0,,2,17594,4,118234,0,4,0,65544,8,0,0,65544,96,162
11a888a9dd194be0,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemIPffNS_4plusIfEEEEvT_jPT0_T1_,13.984,46,0.042,1,1,32,1,1,128,48,10,0,,1,48,3,122,0,1,0,1,0,4,0,1,0,0
11a888a9dd1b1bc0,memcpyDtoH,4.704,30,,,,,,,,,,0,4
11a888a9dd1f5100,_Z15multiply_kernelPff,999.616,1028,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233493,0,4096,0,65536,0,262144,0,65536,90,164
11a888a9dd354aa0,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6ENS_10device_ptrIfEES7_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISB_E4typeET3_,1826.14,1853,0.333,8,1,128,1,1,0,3664,27,0,,2,57929,683,397212,223955,4,4,65408,8,261632,0,65408,8,127
11a888a9dd532f80,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6EPfS6_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISA_E4typeET3_,20.704,52,0.167,1,1,128,1,1,0,3664,27,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a888a9dd552640,_ZN6thrust6detail6device4cuda6detail9fast_scan16inclusive_updateILj256ENS_10device_ptrIfEEfNS_4plusIfEEEEvT0_jjPT1_T2_,981.824,1011,1,8,1,256,1,1,0,48,6,0,,2,32930,2,164619,0,4,768,49248,0,196992,0,49248,111,0
11a888a9dd695260,_Z18floor_array_kernelPf,998.72,1035,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233502,0,4096,0,65536,0,262144,0,65536,85,169
11a888a9dd7aa5a0,_Z21copy_particles_kernel9particlesS_,37004.8,37033,0.333,8192,1,256,1,1,0,112,22,0,,2048,157391,46932,7373006,0,4096,1048575,1262566,3695616,264152,0,391976,18611,1444
11a888a9dfb52de0,_Z18time_update_kernel9particlesff,5071.36,5261,0.667,8192,1,256,1,1,0,80,13,0,,2048,182272,2048,1527853,0,4096,0,327680,0,786432,0,327680,1280,0
11a888a9e00467c0,_Z32apply_azimuth_observation_kernel9particles11observation,4202.85,4232,1,8192,1,256,1,1,0,96,7,0,,2048,198656,2048,1757235,0,4096,0,196608,0,262144,0,196608,768,0
11a888a9e04b44e0,memcpyHtoD,8.416,2,,,,,,,,,,0,4
11a888a9e04b9e80,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemINS_10device_ptrIfEEfNS_4plusIfEEEEvT_jPT0_T1_,393.344,431,1,8,1,384,1,1,1536,48,10,0,,2,17594,4,118234,0,4,0,65544,8,0,0,65544,100,158
11a888a9e0535f80,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemIPffNS_4plusIfEEEEvT_jPT0_T1_,13.92,42,0.042,1,1,32,1,1,128,48,10,0,,1,48,3,122,0,1,0,1,0,4,0,1,0,0
11a888a9e0561b80,memcpyDtoH,4.704,30,,,,,,,,,,0,4
11a888a9e05a5060,_Z15multiply_kernelPff,1006.75,1035,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233493,0,4096,0,65536,0,262144,0,65536,84,170
11a888a9e07163e0,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6ENS_10device_ptrIfEES7_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISB_E4typeET3_,1846.53,1874,0.333,8,1,128,1,1,0,3664,27,0,,2,57929,683,397234,230979,4,4,65408,6,262660,0,65664,8,127
11a888a9e08f5340,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6EPfS6_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISA_E4typeET3_,20.832,49,0.167,1,1,128,1,1,0,3664,27,0,,0,0,0,0,0,0,0,0,2,4,0,1,0,0
11a888a9e0914ca0,_ZN6thrust6detail6device4cuda6detail9fast_scan16inclusive_updateILj256ENS_10device_ptrIfEEfNS_4plusIfEEEEvT0_jjPT1_T2_,1004.83,1033,1,8,1,256,1,1,0,48,6,0,,2,32930,2,164619,0,4,768,49248,0,261632,0,65408,111,0
11a888a9e0a82f40,_Z18floor_array_kernelPf,1000.8,1028,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233502,0,4096,0,65536,0,262144,0,65536,86,168
11a888a9e0b97800,_Z21copy_particles_kernel9particlesS_,62504,62532,0.333,8192,1,256,1,1,0,112,22,0,,2048,249061,79976,16231710,0,4096,1048575,2331976,12522024,1227256,0,1485336,18842,1461
11a888a9e47514c0,_Z18time_update_kernel9particlesff,4845.54,4873,0.667,8192,1,256,1,1,0,80,13,0,,2048,182272,2048,1527849,0,4096,0,327680,0,786432,0,327680,556,722
11a888a9e4c0dc20,_Z32apply_azimuth_observation_kernel9particles11observation,4181.15,4209,1,8192,1,256,1,1,0,96,7,0,,2048,198656,2048,1757237,0,4096,0,196608,0,262144,0,196608,639,129
11a888a9e5074f20,memcpyHtoD,8.16,3,,,,,,,,,,0,4
11a888a9e507a7c0,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemINS_10device_ptrIfEEfNS_4plusIfEEEEvT_jPT0_T1_,393.056,432,1,8,1,384,1,1,1536,48,10,0,,2,17582,4,118150,0,4,0,65544,8,0,0,65544,113,145
11a888a9e50fae00,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemIPffNS_4plusIfEEEEvT_jPT0_T1_,24.288,53,0.042,1,1,32,1,1,128,48,10,0,,0,0,0,0,0,1,0,1,0,4,0,1,0,0
11a888a9e511a480,memcpyDtoH,4.736,30,,,,,,,,,,0,4
11a888a9e515e020,_Z15multiply_kernelPff,1006.08,1033,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233502,0,4096,0,65536,0,262144,0,65536,90,164
11a888a9e52b2c20,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6ENS_10device_ptrIfEES7_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISB_E4typeET3_,1838.94,1871,0.333,8,1,128,1,1,0,3664,27,0,,2,58214,688,398971,213121,4,4,65408,8,261632,0,65408,8,127
11a888a9e5490040,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6EPfS6_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISA_E4typeET3_,20.832,49,0.167,1,1,128,1,1,0,3664,27,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a888a9e54b0800,_ZN6thrust6detail6device4cuda6detail9fast_scan16inclusive_updateILj256ENS_10device_ptrIfEEfNS_4plusIfEEEEvT0_jjPT1_T2_,991.968,1034,1,8,1,256,1,1,0,48,6,0,,2,16506,2,82403,0,4,768,49248,0,196992,0,49248,111,0
11a888a9e55f7d80,_Z18floor_array_kernelPf,996.544,1023,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233503,0,4096,0,65536,0,262144,0,65536,89,165
11a888a9e5709e20,_Z21copy_particles_kernel9particlesS_,221206,221236,0.333,8192,1,256,1,1,0,112,22,0,,2048,338884,43168,34534989,0,4096,1048575,2508966,12341520,3068556,0,3188551,37091,1509
11a888a9f2a7c640,_Z18time_update_kernel9particlesff,4767.58,5091,0.667,8192,1,256,1,1,0,80,13,0,,2048,182272,2048,1527850,0,4096,0,327680,0,786432,0,327680,1280,0
11a888a9f2f24520,_Z32apply_azimuth_observation_kernel9particles11observation,4152.22,4181,1,8192,1,256,1,1,0,96,7,0,,2048,198656,2048,1757239,0,4096,0,196608,0,262144,0,196608,768,0
11a888a9f3384d60,memcpyHtoD,8.096,3,,,,,,,,,,0,4
11a888a9f338a5c0,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemINS_10device_ptrIfEEfNS_4plusIfEEEEvT_jPT0_T1_,395.36,433,1,8,1,384,1,1,1536,48,10,0,,2,17594,4,118234,0,4,0,65544,8,0,0,65544,92,166
11a888a9f3407fe0,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemIPffNS_4plusIfEEEEvT_jPT0_T1_,13.888,42,0.042,1,1,32,1,1,128,48,10,0,,1,48,3,122,0,1,0,1,0,4,0,1,0,0
11a888a9f3426a40,memcpyDtoH,4.704,29,,,,,,,,,,0,4
11a888a9f346a460,_Z15multiply_kernelPff,1000.19,1027,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233493,0,4096,0,65536,0,262144,0,65536,86,168
11a888a9f35ca0c0,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6ENS_10device_ptrIfEES7_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISB_E4typeET3_,1827.71,1855,0.333,8,1,128,1,1,0,3664,27,0,,2,57929,683,397216,227902,4,4,65408,8,261632,0,65408,8,127
11a888a9f37a60a0,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6EPfS6_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISA_E4typeET3_,20.896,49,0.167,1,1,128,1,1,0,3664,27,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a888a9f37c59c0,_ZN6thrust6detail6device4cuda6detail9fast_scan16inclusive_updateILj256ENS_10device_ptrIfEEfNS_4plusIfEEEEvT0_jjPT1_T2_,989.024,1018,1,8,1,256,1,1,0,48,6,0,,2,32930,2,164619,0,4,768,49248,0,196992,0,49248,111,0
11a888a9f390a9e0,_Z18floor_array_kernelPf,997.024,1024,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233502,0,4096,0,65536,0,262144,0,65536,92,162
11a888a9f3a263a0,_Z21copy_particles_kernel9particlesS_,122051,122084,0.333,8192,1,256,1,1,0,112,22,0,,2048,261268,48907,21732799,0,4096,1048575,1757106,12349944,2727316,0,2864421,39413,1539
11a888a9faeb34e0,_Z18time_update_kernel9particlesff,4816.19,4852,0.667,8192,1,256,1,1,0,80,13,0,,2048,182272,2048,1527855,0,4096,0,327680,0,786432,0,327680,1280,0
11a888a9fb3aa4c0,_Z32apply_azimuth_observation_kernel9particles11observation,4171.81,4358,1,8192,1,256,1,1,0,96,7,0,,2048,198656,2048,1757239,0,4096,0,196608,0,262144,0,196608,768,0
11a888a9fb866da0,memcpyHtoD,8.48,3,,,,,,,,,,0,4
11a888a9fb86c7a0,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemINS_10device_ptrIfEEfNS_4plusIfEEEEvT_jPT0_T1_,393.376,580,1,8,1,384,1,1,1536,48,10,0,,2,17594,4,118234,0,4,0,65544,8,0,0,65544,109,149
11a888a9fb8eb2c0,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemIPffNS_4plusIfEEEEvT_jPT0_T1_,13.824,42,0.042,1,1,32,1,1,128,48,10,0,,1,48,3,122,0,1,0,1,0,4,0,1,0,0
11a888a9fb908880,memcpyDtoH,4.704,31,,,,,,,,,,0,4
11a888a9fb95bc60,_Z15multiply_kernelPff,1000.86,1028,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233493,0,4096,0,65536,0,262144,0,65536,79,175
11a888a9fbab0120,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6ENS_10device_ptrIfEES7_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISB_E4typeET3_,1810.59,1837,0.333,8,1,128,1,1,0,3664,27,0,,2,57929,683,397255,232269,4,4,65664,8,261632,0,65408,8,127
11a888a9fbc948a0,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6EPfS6_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISA_E4typeET3_,20.8,49,0.167,1,1,128,1,1,0,3664,27,0,,0,0,0,0,2,1,1,1,0,0,0,0,0,0
11a888a9fbcc34a0,_ZN6thrust6detail6device4cuda6detail9fast_scan16inclusive_updateILj256ENS_10device_ptrIfEEfNS_4plusIfEEEEvT0_jjPT1_T2_,986.784,1014,1,8,1,256,1,1,0,48,6,0,,2,32930,2,164619,0,4,1024,65408,0,196992,0,49248,111,0
11a888a9fbe06e00,_Z18floor_array_kernelPf,999.904,1027,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233502,0,4096,0,65536,0,262144,0,65536,88,166
11a888a9fbf1b2e0,_Z21copy_particles_kernel9particlesS_,110393,110421,0.333,8192,1,256,1,1,0,112,22,0,,2048,268464,52758,22355439,0,4096,1048575,2714011,12602688,2105604,0,2352601,18787,1462
11a888aa028c0d20,_Z18time_update_kernel9particlesff,5003.94,5188,0.667,8192,1,256,1,1,0,80,13,0,,2048,182272,2048,1527850,0,4096,0,327680,0,786432,0,327680,557,721
11a888aa02da3e40,_Z32apply_azimuth_observation_kernel9particles11observation,4171.55,4200,1,8192,1,256,1,1,0,96,7,0,,2048,198656,2048,1757240,0,4096,0,196608,0,262144,0,196608,630,138
11a888aa03209600,memcpyHtoD,8.16,3,,,,,,,,,,0,4
11a888aa0320eec0,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemINS_10device_ptrIfEEfNS_4plusIfEEEEvT_jPT0_T1_,391.392,428,1,8,1,384,1,1,1536,48,10,0,,2,17594,4,118234,0,4,0,65544,8,0,0,65544,107,151
11a888aa0328e6c0,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemIPffNS_4plusIfEEEEvT_jPT0_T1_,13.824,47,0.042,1,1,32,1,1,128,48,10,0,,1,48,3,122,0,1,0,1,0,4,0,1,0,0
11a888aa032ab740,memcpyDtoH,4.736,31,,,,,,,,,,0,4
11a888aa03304400,_Z15multiply_kernelPff,999.68,1026,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233493,0,4096,0,65536,0,262144,0,65536,80,174
11a888aa03456e60,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6ENS_10device_ptrIfEES7_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISB_E4typeET3_,1830.18,1857,0.333,8,1,128,1,1,0,3664,27,0,,2,57929,683,397234,228276,4,4,65664,8,261632,0,65408,8,127
11a888aa03631fa0,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6EPfS6_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISA_E4typeET3_,20.704,49,0.167,1,1,128,1,1,0,3664,27,0,,0,0,0,0,2,1,1,1,0,0,0,0,0,0
11a888aa03651560,_ZN6thrust6detail6device4cuda6detail9fast_scan16inclusive_updateILj256ENS_10device_ptrIfEEfNS_4plusIfEEEEvT0_jjPT1_T2_,995.68,1024,1,8,1,256,1,1,0,48,6,0,,2,32930,2,164619,0,4,768,49248,0,196992,0,49248,111,0
11a888aa03799420,_Z18floor_array_kernelPf,1011.14,1039,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233503,0,4096,0,65536,0,262144,0,65536,95,159
11a888aa038b1e60,_Z21copy_particles_kernel9particlesS_,146140,146168,0.333,8192,1,256,1,1,0,112,22,0,,2048,319715,42499,31626624,0,4096,1048575,3922321,12282972,3285188,0,3403331,91526,1517
11a888aa0c42f860,_Z18time_update_kernel9particlesff,4826.91,4854,0.667,8192,1,256,1,1,0,80,13,0,,2048,182272,2048,1527847,0,4096,0,327680,0,786432,0,327680,545,733
11a888aa0c8e73a0,_Z32apply_azimuth_observation_kernel9particles11observation,4178.66,4207,1,8192,1,256,1,1,0,96,7,0,,2048,198656,2048,1757237,0,4096,0,196608,0,262144,0,196608,625,143
11a888aa0cd6f080,memcpyHtoD,8.128,2,,,,,,,,,,0,4
11a888aa0cd74960,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemINS_10device_ptrIfEEfNS_4plusIfEEEEvT_jPT0_T1_,391.488,429,1,8,1,384,1,1,1536,48,10,0,,2,17582,4,118150,0,4,0,65544,8,0,0,65544,90,168
11a888aa0cdf0380,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemIPffNS_4plusIfEEEEvT_jPT0_T1_,14.144,42,0.042,1,1,32,1,1,128,48,10,0,,0,0,0,0,0,1,0,1,0,4,0,1,0,0
11a888aa0ce0d400,memcpyDtoH,4.672,30,,,,,,,,,,0,4
11a888aa0ce509a0,_Z15multiply_kernelPff,997.344,1024,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233502,0,4096,0,65536,0,262144,0,65536,88,166
11a888aa0cfa3aa0,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6ENS_10device_ptrIfEES7_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISB_E4typeET3_,1815.26,1842,0.333,8,1,128,1,1,0,3664,27,0,,2,58214,688,398968,226126,4,4,65408,8,261632,0,65408,8,127
11a888aa0d17b300,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6EPfS6_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISA_E4typeET3_,20.768,49,0.167,1,1,128,1,1,0,3664,27,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a888aa0d19abc0,_ZN6thrust6detail6device4cuda6detail9fast_scan16inclusive_updateILj256ENS_10device_ptrIfEEfNS_4plusIfEEEEvT0_jjPT1_T2_,1003.65,1032,1,8,1,256,1,1,0,48,6,0,,2,16506,2,82403,0,4,768,49248,0,196992,0,49248,111,0
11a888aa0d2e5f80,_Z18floor_array_kernelPf,1001.73,1051,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233502,0,4096,0,65536,0,262144,0,65536,90,164
11a888aa0d3feb20,_Z21copy_particles_kernel9particlesS_,182899,182927,0.333,8192,1,256,1,1,0,112,22,0,,2048,329884,36567,33729815,0,4096,1048575,3145846,619416,161220,0,228751,31471,1452
11a888aa182c9aa0,_Z18time_update_kernel9particlesff,4928.64,5112,0.667,8192,1,256,1,1,0,80,13,0,,2048,182272,2048,1527846,0,4096,0,327680,0,786432,0,327680,1280,0
11a888aa18798f20,_Z32apply_azimuth_observation_kernel9particles11observation,4196.32,4225,1,8192,1,256,1,1,0,96,7,0,,2048,198656,2048,1757236,0,4096,0,196608,0,262144,0,196608,768,0
11a888aa18c02a40,memcpyHtoD,8.128,3,,,,,,,,,,0,4
11a888aa18c08300,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemINS_10device_ptrIfEEfNS_4plusIfEEEEvT_jPT0_T1_,393.92,431,1,8,1,384,1,1,1536,48,10,0,,2,17594,4,118234,0,4,0,65544,8,0,0,65544,107,151
11a888aa18c84460,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemIPffNS_4plusIfEEEEvT_jPT0_T1_,13.856,42,0.042,1,1,32,1,1,128,48,10,0,,1,48,3,122,0,1,0,1,0,4,0,1,0,0
11a888aa18ca2fc0,memcpyDtoH,4.704,36,,,,,,,,,,0,4
11a888aa18ce6980,_Z15multiply_kernelPff,1002.08,1030,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233493,0,4096,0,65536,0,262144,0,65536,77,177
11a888aa18e398c0,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6ENS_10device_ptrIfEES7_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISB_E4typeET3_,1802.4,1829,0.333,8,1,128,1,1,0,3664,27,0,,2,57929,683,397227,226247,4,4,65408,6,262660,0,65664,8,127
11a888aa1900db20,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6EPfS6_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISA_E4typeET3_,20.704,49,0.167,1,1,128,1,1,0,3664,27,0,,0,0,0,0,0,0,0,0,2,4,0,1,0,0
11a888aa19047d00,_ZN6thrust6detail6device4cuda6detail9fast_scan16inclusive_updateILj256ENS_10device_ptrIfEEfNS_4plusIfEEEEvT0_jjPT1_T2_,1002.5,1037,1,8,1,256,1,1,0,48,6,0,,2,32930,2,164619,0,4,768,49248,0,196992,0,49248,111,0
11a888aa1918fe80,_Z18floor_array_kernelPf,1002.66,1030,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233502,0,4096,0,65536,0,262144,0,65536,93,161
11a888aa192aa0e0,_Z21copy_particles_kernel9particlesS_,83939.2,83968,0.333,8192,1,256,1,1,0,112,22,0,,2048,293562,73206,23874201,0,4096,1048575,2523476,12457476,2770536,0,2972806,20281,1450
11a888aa1e2d4fe0,_Z18time_update_kernel9particlesff,4840.99,4869,0.667,8192,1,256,1,1,0,80,13,0,,2048,182272,2048,1527851,0,4096,0,327680,0,786432,0,327680,541,737
11a888aa1e790420,_Z32apply_azimuth_observation_kernel9particles11observation,4179.87,4209,1,8192,1,256,1,1,0,96,7,0,,2048,198656,2048,1757236,0,4096,0,196608,0,262144,0,196608,635,133
11a888aa1ebf8d00,memcpyHtoD,8.16,3,,,,,,,,,,0,4
11a888aa1ebfe5a0,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemINS_10device_ptrIfEEfNS_4plusIfEEEEvT_jPT0_T1_,393.696,431,1,8,1,384,1,1,1536,48,10,0,,2,17582,4,118150,0,4,0,65544,8,0,0,65544,102,156
11a888aa1ec7a2c0,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemIPffNS_4plusIfEEEEvT_jPT0_T1_,13.856,41,0.042,1,1,32,1,1,128,48,10,0,,0,0,0,0,0,1,0,1,0,4,0,1,0,0
11a888aa1ec97300,memcpyDtoH,4.704,29,,,,,,,,,,0,4
11a888aa1ecedce0,_Z15multiply_kernelPff,1002.18,1029,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233502,0,4096,0,65536,0,262144,0,65536,90,164
11a888aa1ee42600,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6ENS_10device_ptrIfEES7_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISB_E4typeET3_,1800.7,1827,0.333,8,1,128,1,1,0,3664,27,0,,2,58214,688,398972,225553,4,4,65408,8,261632,0,65408,8,127
11a888aa1f0161e0,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6EPfS6_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISA_E4typeET3_,20.736,49,0.167,1,1,128,1,1,0,3664,27,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a888aa1f035880,_ZN6thrust6detail6device4cuda6detail9fast_scan16inclusive_updateILj256ENS_10device_ptrIfEEfNS_4plusIfEEEEvT0_jjPT1_T2_,1000.9,1029,1,8,1,256,1,1,0,48,6,0,,2,16506,2,82403,0,4,768,49248,0,196992,0,49248,111,0
11a888aa1f19b820,_Z18floor_array_kernelPf,999.744,1027,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233503,0,4096,0,65536,0,262144,0,65536,91,163
11a888aa1f2b7d00,_Z21copy_particles_kernel9particlesS_,70238.5,70266,0.333,8192,1,256,1,1,0,112,22,0,,2048,272540,80338,19697083,0,4096,1048575,2192676,12464664,1859544,0,2128546,14725,1454
11a888aa235d3760,_Z18time_update_kernel9particlesff,4891.81,4920,0.667,8192,1,256,1,1,0,80,13,0,,2048,182272,2048,1527848,0,4096,0,327680,0,786432,0,327680,1280,0
