# CUDA_PROFILE_LOG_VERSION 1.6
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR fffff72f63de24d0
# CUDA_DEVICE 0 Quadro FX 1700M
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,memTransferSize,sm_cta_launched,branch,divergent_branch,instructions,warp_serialize,cta_launched,gld_incoherent,gld_coherent,gst_incoherent,gst_coherent,local_load,local_store,tlb_hit,tlb_miss
11a8cfefc9da82a0,_Z19copy_indexes_kernel9particlesS_,6942.72,6977,1,8192,1,256,1,1,0,112,5,0,,2048,210627,69564,908557,0,4096,1048575,65536,2090030,10380,0,65536,375,137
11a8cfefca465c20,_Z24copy_particles_v2_kernel9particlesS_i,15146.6,15179,0.667,8192,1,256,1,1,0,128,13,0,,2048,83968,2048,2691125,0,4096,4194304,131072,0,1310720,0,131072,1522,1493
11a8cfefcb2f6ca0,_Z17init_array_kernelPff,642.208,670,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,217119,0,4096,0,0,0,262144,0,0,95,159
11a8cfefcb3af400,_Z18time_update_kernel9particlesff,4782.24,4810,0.667,8192,1,256,1,1,0,80,13,0,,2048,182272,2048,1527855,0,4096,0,327680,0,786432,0,327680,550,728
11a8cfefcb85c280,_Z32apply_azimuth_observation_kernel9particles11observation,4207.65,4235,1,8192,1,256,1,1,0,96,7,0,,2048,198656,2048,1757237,0,4096,0,196608,0,262144,0,196608,348,418
11a8cfefcbcfc2c0,memcpyHtoD,9.6,3,,,,,,,,,,0,4
11a8cfefcbd02140,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemINS_10device_ptrIfEEfNS_4plusIfEEEEvT_jPT0_T1_,391.776,432,1,8,1,384,1,1,1536,48,10,0,,2,17594,4,118234,0,4,0,65544,8,0,0,65544,105,153
11a8cfefcbd98f80,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemIPffNS_4plusIfEEEEvT_jPT0_T1_,13.76,40,0.042,1,1,32,1,1,128,48,10,0,,1,48,3,122,0,1,0,1,0,4,0,1,0,0
11a8cfefcbdcfe40,memcpyDtoH,4.704,30,,,,,,,,,,0,4
11a8cfefcbe359c0,_Z15multiply_kernelPff,994.688,1021,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233493,0,4096,0,65536,0,262144,0,65536,86,168
11a8cfefcbfaf4e0,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6ENS_10device_ptrIfEES7_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISB_E4typeET3_,1789.28,1823,0.333,8,1,128,1,1,0,3664,27,0,,2,57929,683,397223,232323,4,4,65664,6,262660,0,65664,8,127
11a8cfefcc192e40,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6EPfS6_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISA_E4typeET3_,20.672,55,0.167,1,1,128,1,1,0,3664,27,0,,0,0,0,0,2,1,1,1,2,4,0,1,0,0
11a8cfefcc1d1580,_ZN6thrust6detail6device4cuda6detail9fast_scan16inclusive_updateILj256ENS_10device_ptrIfEEfNS_4plusIfEEEEvT0_jjPT1_T2_,990.304,1019,1,8,1,256,1,1,0,48,6,0,,2,32930,2,164618,0,4,768,49248,0,261632,0,65408,111,0
11a8cfefcc36c9a0,_Z18floor_array_kernelPf,997.888,1173,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233503,0,4096,0,65536,0,262144,0,65536,94,160
11a8cfefcc4c2980,_Z19copy_indexes_kernel9particlesS_,6907.65,7109,1,8192,1,256,1,1,0,112,5,0,,2048,194038,63904,843884,0,4096,1048575,65536,2091404,10196,0,65536,376,136
11a8cfefccb781e0,_Z24copy_particles_v2_kernel9particlesS_i,15123,15151,0.667,8192,1,256,1,1,0,128,13,0,,2048,83968,2048,2691124,0,4096,4194304,131072,0,1310720,0,131072,1829,1355
11a8cfefcda0f240,_Z17init_array_kernelPff,643.968,672,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,217120,0,4096,0,0,0,262144,0,0,95,159
11a8cfefcdae0aa0,_Z18time_update_kernel9particlesff,4889.73,4933,0.667,8192,1,256,1,1,0,80,13,0,,2048,182272,2048,1527847,0,4096,0,327680,0,786432,0,327680,551,727
11a8cfefcdfe7de0,_Z32apply_azimuth_observation_kernel9particles11observation,4201.54,4391,1,8192,1,256,1,1,0,96,7,0,,2048,198656,2048,1757238,0,4096,0,196608,0,262144,0,196608,358,408
11a8cfefce47e3e0,memcpyHtoD,5.184,4,,,,,,,,,,0,4
11a8cfefce4814e0,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemINS_10device_ptrIfEEfNS_4plusIfEEEEvT_jPT0_T1_,389.216,554,1,8,1,384,1,1,1536,48,10,0,,2,17594,4,118234,0,4,0,65544,8,0,0,65544,115,143
11a8cfefce5584c0,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemIPffNS_4plusIfEEEEvT_jPT0_T1_,11.712,412,0.042,1,1,32,1,1,128,48,10,0,,1,48,3,121,0,1,0,1,0,4,0,1,0,0
11a8cfefce5b75a0,memcpyDtoH,10.432,191,,,,,,,,,,0,4
11a8cfefce600e40,_Z15multiply_kernelPff,1007.52,1035,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233494,0,4096,0,65536,0,262144,0,65536,98,156
11a8cfefce76c100,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6ENS_10device_ptrIfEES7_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISB_E4typeET3_,1797.73,1826,0.333,8,1,128,1,1,0,3664,27,0,,2,58214,688,398976,230056,4,4,65664,8,261632,0,65408,8,127
11a8cfefce93fc20,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6EPfS6_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISA_E4typeET3_,20.48,49,0.167,1,1,128,1,1,0,3664,27,0,,1,260,5,1175,2,1,1,1,0,0,0,0,0,0
11a8cfefce9611a0,_ZN6thrust6detail6device4cuda6detail9fast_scan16inclusive_updateILj256ENS_10device_ptrIfEEfNS_4plusIfEEEEvT0_jjPT1_T2_,1004.38,1033,1,8,1,256,1,1,0,48,6,0,,2,32674,2,163339,0,4,768,49248,0,196992,0,49248,6,112
11a8cfefceab9360,_Z18floor_array_kernelPf,992.768,1017,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233502,0,4096,0,65536,0,262144,0,65536,88,166
11a8cfefcec11380,_Z19copy_indexes_kernel9particlesS_,6942.85,7277,1,8192,1,256,1,1,0,112,5,0,,2048,190356,62312,830092,0,4096,1048575,65536,2091668,8032,0,65536,235,275
11a8cfefcf325040,_Z24copy_particles_v2_kernel9particlesS_i,15106.9,15309,0.667,8192,1,256,1,1,0,128,13,0,,2048,83968,2048,2691121,0,4096,4194304,131072,0,1310720,0,131072,1400,1492
11a8cfefd0206600,_Z17init_array_kernelPff,643.328,869,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,217120,0,4096,0,0,0,262144,0,0,95,159
11a8cfefd03170c0,_Z18time_update_kernel9particlesff,4916.64,5201,0.667,8192,1,256,1,1,0,80,13,0,,2048,182272,2048,1527846,0,4096,0,327680,0,786432,0,327680,565,713
11a8cfefd07e4f60,_Z32apply_azimuth_observation_kernel9particles11observation,4195.74,4224,1,8192,1,256,1,1,0,96,7,0,,2048,198656,2048,1757238,0,4096,0,196608,0,262144,0,196608,329,437
11a8cfefd0ca2480,memcpyHtoD,6.912,9,,,,,,,,,,0,4
11a8cfefd0ca7ec0,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemINS_10device_ptrIfEEfNS_4plusIfEEEEvT_jPT0_T1_,394.816,572,1,8,1,384,1,1,1536,48,10,0,,2,17594,4,118234,0,4,0,65544,8,0,0,65544,96,162
11a8cfefd0d62820,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemIPffNS_4plusIfEEEEvT_jPT0_T1_,14.816,190,0.042,1,1,32,1,1,128,48,10,0,,1,48,3,121,0,1,0,1,0,4,0,1,0,0
11a8cfefd0db4340,memcpyDtoH,10.432,251,,,,,,,,,,0,4
11a8cfefd0e0e020,_Z15multiply_kernelPff,1004.51,1027,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233494,0,4096,0,65536,0,262144,0,65536,87,167
11a8cfefd0f9be00,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6ENS_10device_ptrIfEES7_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISB_E4typeET3_,1801.5,1986,0.333,8,1,128,1,1,0,3664,27,0,,2,58214,688,398983,236075,4,4,65664,6,262660,0,65664,8,127
11a8cfefd11ae500,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6EPfS6_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISA_E4typeET3_,21.088,191,0.167,1,1,128,1,1,0,3664,27,0,,1,260,5,1171,2,1,1,1,2,4,0,1,0,0
11a8cfefd120ce20,_ZN6thrust6detail6device4cuda6detail9fast_scan16inclusive_updateILj256ENS_10device_ptrIfEEfNS_4plusIfEEEEvT0_jjPT1_T2_,994.464,1173,1,8,1,256,1,1,0,48,6,0,,2,16506,2,82403,0,4,768,49248,0,196992,0,49248,6,112
11a8cfefd1391520,_Z18floor_array_kernelPf,1000.51,1193,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233503,0,4096,0,65536,0,262144,0,65536,92,162
11a8cfefd14e66c0,_Z19copy_indexes_kernel9particlesS_,6961.92,7141,1,8192,1,256,1,1,0,112,5,0,,2048,212350,71481,912814,0,4096,1048575,65536,2090248,5312,0,65536,236,274
11a8cfefd1beb3c0,_Z24copy_particles_v2_kernel9particlesS_i,15131.9,15313,0.667,8192,1,256,1,1,0,128,13,0,,2048,83968,2048,2691123,0,4096,4194304,131072,0,1310720,0,131072,1526,1533
11a8cfefd2ab9080,_Z17init_array_kernelPff,643.328,827,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,217120,0,4096,0,0,0,262144,0,0,95,159
11a8cfefd2b77c40,_Z18time_update_kernel9particlesff,4946.75,4979,0.667,8192,1,256,1,1,0,80,13,0,,2048,182272,2048,1527850,0,4096,0,327680,0,786432,0,327680,547,731
11a8cfefd3099300,_Z32apply_azimuth_observation_kernel9particles11observation,4197.98,4429,1,8192,1,256,1,1,0,96,7,0,,2048,198656,2048,1757236,0,4096,0,196608,0,262144,0,196608,327,439
11a8cfefd3545380,memcpyHtoD,8.512,3,,,,,,,,,,0,4
11a8cfefd354ad80,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemINS_10device_ptrIfEEfNS_4plusIfEEEEvT_jPT0_T1_,393.312,581,1,8,1,384,1,1,1536,48,10,0,,2,17594,4,118234,0,4,0,65544,8,0,0,65544,115,143
11a8cfefd35de8a0,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemIPffNS_4plusIfEEEEvT_jPT0_T1_,13.888,43,0.042,1,1,32,1,1,128,48,10,0,,1,48,3,122,0,1,0,1,0,4,0,1,0,0
11a8cfefd3600320,memcpyDtoH,4.704,29,,,,,,,,,,0,4
11a8cfefd3676040,_Z15multiply_kernelPff,1002.34,1172,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233494,0,4096,0,65536,0,262144,0,65536,88,166
11a8cfefd3808cc0,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6ENS_10device_ptrIfEES7_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISB_E4typeET3_,1830.46,2009,0.333,8,1,128,1,1,0,3664,27,0,,2,58214,688,398974,223032,4,4,65664,6,262660,0,65664,8,127
11a8cfefd3a1f240,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6EPfS6_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISA_E4typeET3_,20.992,195,0.167,1,1,128,1,1,0,3664,27,0,,1,260,5,1170,2,1,1,1,2,4,0,1,0,0
11a8cfefd3a75340,_ZN6thrust6detail6device4cuda6detail9fast_scan16inclusive_updateILj256ENS_10device_ptrIfEEfNS_4plusIfEEEEvT0_jjPT1_T2_,997.248,1250,1,8,1,256,1,1,0,48,6,0,,2,16506,2,82403,0,4,1024,65408,0,196992,0,49248,6,112
11a8cfefd3c0a3c0,_Z18floor_array_kernelPf,998.976,1172,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233503,0,4096,0,65536,0,262144,0,65536,93,161
11a8cfefd3d5c3e0,_Z19copy_indexes_kernel9particlesS_,6816.99,6996,1,8192,1,256,1,1,0,112,5,0,,2048,165242,50796,739393,0,4096,1048575,65536,2091092,8060,0,65536,233,277
11a8cfefd443e2c0,_Z24copy_particles_v2_kernel9particlesS_i,15068.2,15252,0.667,8192,1,256,1,1,0,128,13,0,,2048,83968,2048,2691124,0,4096,4194304,131072,0,1310720,0,131072,1730,1474
11a8cfefd52fbaa0,_Z17init_array_kernelPff,642.4,815,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,217120,0,4096,0,0,0,262144,0,0,95,159
